FullPath,CaseId,CaseName,CollectionName,OriginalFolder,OriginalName,NewFolder,NewName,Rarity,ItemId,Category,MatchedBy,Verified,Confidence,Rationale,Action,CopiedFrom
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Gut Knife Forest DDPAT.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Gut Knife Forest DDPAT.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--gut-knife-forest-ddpat.png,rare-special,gut-knife-forest-ddpat,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Gut Knife Night.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Gut Knife Night.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--gut-knife-night.png,rare-special,gut-knife-night,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Gut Knife Safari Mesh.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Gut Knife Safari Mesh.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--gut-knife-safari-mesh.png,rare-special,gut-knife-safari-mesh,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Gut Knife Scorched.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Gut Knife Scorched.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--gut-knife-scorched.png,rare-special,gut-knife-scorched,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Gut Knife Slaughter.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Gut Knife Slaughter.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--gut-knife-slaughter.png,rare-special,gut-knife-slaughter,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Gut Knife Stained.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Gut Knife Stained.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--gut-knife-stained.png,rare-special,gut-knife-stained,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Gut Knife Urban Masked.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Gut Knife Urban Masked.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--gut-knife-urban-masked.png,rare-special,gut-knife-urban-masked,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Gut Knife ★.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Gut Knife ★.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--gut-knife-vanilla.png,rare-special,gut-knife-vanilla,knife,exact_displayName,True,98,Matched via exact_displayName (98%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Karambit Blue Steel.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Karambit Blue Steel.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--karambit-blue-steel.png,rare-special,karambit-blue-steel,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Karambit Boreal Forest.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Karambit Boreal Forest.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--karambit-boreal-forest.png,rare-special,karambit-boreal-forest,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Karambit Case Hardened.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Karambit Case Hardened.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--karambit-case-hardened.png,rare-special,karambit-case-hardened,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Karambit Crimson Web.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Karambit Crimson Web.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--karambit-crimson-web.png,rare-special,karambit-crimson-web,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Karambit Night.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Karambit Night.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--karambit-night.png,rare-special,karambit-night,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Karambit Safari Mesh.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Karambit Safari Mesh.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--karambit-safari-mesh.png,rare-special,karambit-safari-mesh,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Karambit Scorched.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Karambit Scorched.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--karambit-scorched.png,rare-special,karambit-scorched,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Karambit Slaughter.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Karambit Slaughter.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--karambit-slaughter.png,rare-special,karambit-slaughter,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Karambit Stained.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Karambit Stained.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--karambit-stained.png,rare-special,karambit-stained,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Karambit Urban Masked.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Karambit Urban Masked.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--karambit-urban-masked.png,rare-special,karambit-urban-masked,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives\Karambit ★.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,Karambit ★.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Knives,csgo-weapon-case-2--rare-special--karambit-vanilla.png,rare-special,karambit-vanilla,knife,exact_displayName,True,98,Matched via exact_displayName (98%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons\Dual Berettas Hemoglobin.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,Dual Berettas Hemoglobin.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,csgo-weapon-case-2--restricted--dual-berettas-hemoglobin.png,restricted,dual-berettas-hemoglobin,pistol,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons\FAMAS Hexane.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,FAMAS Hexane.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,csgo-weapon-case-2--mil-spec--famas-hexane.png,mil-spec,famas-hexane,rifle,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons\Five-SeveN Case Hardened.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,Five-SeveN Case Hardened.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,csgo-weapon-case-2--restricted--five-seven-case-hardened.png,restricted,five-seven-case-hardened,pistol,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons\M4A1-S Blood Tiger.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,M4A1-S Blood Tiger.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,csgo-weapon-case-2--mil-spec--m4a1-s-blood-tiger.png,mil-spec,m4a1-s-blood-tiger,rifle,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons\MP9 Hypnotic.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,MP9 Hypnotic.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,csgo-weapon-case-2--restricted--mp9-hypnotic.png,restricted,mp9-hypnotic,smg,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons\Nova Graphite.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,Nova Graphite.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,csgo-weapon-case-2--restricted--nova-graphite.png,restricted,nova-graphite,shotgun,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons\P250 Hive.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,P250 Hive.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,csgo-weapon-case-2--mil-spec--p250-hive.png,mil-spec,p250-hive,pistol,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons\P90 Cold Blooded.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,P90 Cold Blooded.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,csgo-weapon-case-2--classified--p90-cold-blooded.png,classified,p90-cold-blooded,smg,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons\SCAR-20 Crimson Web.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,SCAR-20 Crimson Web.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,csgo-weapon-case-2--mil-spec--scar-20-crimson-web.png,mil-spec,scar-20-crimson-web,weapon,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons\SSG 08 Blood in the Water.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,SSG 08 Blood in the Water.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,csgo-weapon-case-2--covert--ssg-08-blood-in-the-water.png,covert,ssg-08-blood-in-the-water,weapon,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons\Tec-9 Blue Titanium.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,Tec-9 Blue Titanium.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,csgo-weapon-case-2--mil-spec--tec-9-blue-titanium.png,mil-spec,tec-9-blue-titanium,pistol,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons\USP-S Serum.png,csgo-weapon-case-2,CS:GO Weapon Case 2,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,USP-S Serum.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-2\Weapons,csgo-weapon-case-2--classified--usp-s-serum.png,classified,usp-s-serum,pistol,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-3\Knives\Bayonet Blue Steel.png,csgo-weapon-case-3,CS:GO Weapon Case 3,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-3\Knives,Bayonet Blue Steel.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-3\Knives,csgo-weapon-case-3--rare-special-item--bayonet-blue-steel.png,Rare Special Item,bayonet-blue-steel,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-3\Knives\Bayonet Boreal Forest.png,csgo-weapon-case-3,CS:GO Weapon Case 3,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-3\Knives,Bayonet Boreal Forest.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-3\Knives,csgo-weapon-case-3--rare-special-item--bayonet-boreal-forest.png,Rare Special Item,bayonet-boreal-forest,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-3\Knives\Bayonet Case Hardened.png,csgo-weapon-case-3,CS:GO Weapon Case 3,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-3\Knives,Bayonet Case Hardened.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-3\Knives,csgo-weapon-case-3--rare-special-item--bayonet-case-hardened.png,Rare Special Item,bayonet-case-hardened,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-3\Knives\Bayonet Crimson Web.png,csgo-weapon-case-3,CS:GO Weapon Case 3,None,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-3\Knives,Bayonet Crimson Web.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\CS-GO-Weapon-Case-3\Knives,csgo-weapon-case-3--rare-special-item--bayonet-crimson-web.png,Rare Special Item,bayonet-crimson-web,knife,exact_itemId,True,100,Matched via exact_itemId (100%),rename,None
